sex,cur_eco_activity,household_position,marital_status,household_size,economic_status,age,prev_residence_place,citizenship,edu_level,country_birth,occupation
male,136,1122,2,114,111,8,1,1,5,1,1
male,137,1122,2,114,111,10,1,1,5,3,1
male,132,1210,1,111,111,6,1,1,3,1,0
male,134,1210,4,111,111,10,1,1,3,1,0
male,122,1121,2,112,111,13,1,1,2,1,0
male,136,1122,2,114,111,7,1,1,5,1,1
male,135,1122,2,126,111,7,1,1,3,1,1
male,135,1122,2,113,111,7,1,1,3,3,0
male,131,1132,4,113,120,7,1,1,2,1,0
male,135,1131,1,112,111,6,1,1,5,1,0
male,131,1121,2,112,111,8,1,1,3,1,0
male,122,1220,1,112,111,6,1,1,2,1,1
male,111,1122,2,126,120,10,1,1,2,1,0
male,132,1122,2,114,120,10,1,1,3,1,0
male,124,1121,2,112,111,11,1,1,3,1,0
male,111,1122,2,114,120,11,1,1,3,1,0
male,137,1121,2,112,111,10,1,1,5,1,0
male,133,1122,2,125,111,7,1,1,3,1,0
male,122,1131,1,112,111,8,1,1,3,1,0
male,133,1122,2,113,111,9,1,1,5,1,1
male,131,1122,2,114,120,10,1,1,3,2,0
male,135,1121,2,112,111,11,1,1,2,1,0
male,111,1110,1,112,120,5,1,1,3,1,1
male,135,1110,1,113,112,5,1,1,2,1,0
male,135,1122,2,114,111,8,1,1,5,1,1
male,134,1122,2,125,111,10,1,1,3,1,0
male,136,1122,2,125,111,9,1,1,5,1,0
male,122,1122,2,114,111,8,1,1,1,1,0
male,137,1122,2,114,111,6,1,1,5,1,1
male,122,1121,2,112,111,12,1,1,3,1,0
male,122,1210,1,111,111,11,1,1,3,1,0
male,131,1210,1,111,111,8,1,1,3,1,0
male,122,1121,2,112,111,11,1,1,4,1,0
male,131,1110,1,114,111,4,1,1,2,1,1
male,135,1121,2,125,112,5,1,1,5,1,1
male,136,1131,1,112,111,5,2,1,5,1,0
male,133,1121,2,112,111,8,1,1,3,1,0
male,137,1132,4,113,112,6,1,1,5,1,1
male,139,1122,2,113,111,9,1,1,5,1,1
male,131,1122,2,114,111,7,1,1,2,1,0
male,139,1110,1,125,112,5,1,1,5,1,1
male,138,1122,2,114,111,7,1,1,5,1,1
male,122,1121,2,112,120,12,1,1,3,1,0
male,133,1210,1,111,111,9,1,1,3,1,0
male,122,1122,2,125,111,11,1,1,3,1,0
male,135,1121,2,112,111,14,1,1,5,1,1
male,136,1121,2,112,111,6,1,1,5,1,1
male,131,1122,2,114,111,10,1,1,2,1,0
male,122,1122,2,113,112,11,1,1,2,2,0
male,133,1110,1,113,111,4,1,1,3,1,0
male,135,1110,1,113,111,7,1,1,3,1,0
male,136,1122,2,114,111,10,1,1,3,1,0
male,131,1210,1,111,111,6,1,1,2,1,0
male,122,1110,1,114,112,4,1,1,5,1,1
male,136,1122,2,114,111,10,1,1,2,1,0
male,137,1122,2,114,111,8,1,1,5,1,1
male,137,1122,2,126,111,11,1,1,5,1,0
male,122,1122,2,125,111,8,1,1,3,1,1
male,135,1210,1,111,111,7,1,1,5,1,0
male,124,1121,2,112,111,6,1,1,3,1,1
male,131,1110,1,125,112,4,1,1,3,1,0
male,137,1122,2,125,111,14,1,1,5,1,1
male,134,1122,2,125,111,7,1,1,5,1,1
male,131,1132,4,114,111,7,1,2,3,3,1
male,133,1122,2,114,111,9,1,1,5,1,1
male,135,1122,2,126,111,8,1,1,5,1,0
male,111,1121,2,112,120,11,1,1,3,1,0
male,131,1122,2,125,111,7,1,1,2,1,0
male,111,1122,2,113,111,7,1,1,1,1,0
male,111,1122,2,113,120,7,2,1,2,1,0
male,131,1122,2,114,111,9,1,1,2,3,0
male,135,1121,2,112,111,11,1,1,3,1,1
male,138,1122,2,125,120,9,1,1,3,1,0
male,131,1122,2,114,111,11,1,1,1,1,0
male,133,1122,2,125,111,7,1,1,2,1,0
male,132,1131,1,112,111,6,1,1,2,1,0
male,131,1110,1,125,112,4,1,1,1,1,0
male,135,1132,1,113,111,6,1,1,2,1,0
male,135,1110,1,114,112,4,1,1,5,1,1
male,122,1121,2,112,111,13,1,1,1,1,0
male,131,1110,1,114,112,4,1,1,2,1,1
male,111,1210,1,111,111,6,1,1,5,3,0
male,131,1110,1,126,120,8,1,1,1,1,0
male,124,1132,1,113,111,9,1,1,3,1,0
male,131,1122,2,113,111,9,1,1,2,1,0
male,132,1210,1,111,120,10,1,1,3,1,1
male,138,1210,1,111,111,13,1,1,3,1,0
male,122,1121,2,112,111,6,1,1,3,1,1
male,122,1122,2,113,111,11,1,1,3,1,0
male,136,1121,2,112,111,13,1,1,3,1,0
male,133,1210,1,111,111,7,1,1,5,1,1
male,124,1110,1,112,112,4,1,1,2,1,0
male,136,1122,2,126,111,8,1,1,5,1,1
male,131,1110,1,114,112,4,1,1,3,1,0
male,135,1210,1,111,120,7,1,1,5,1,1
male,137,1210,1,111,111,8,1,1,5,1,1
male,135,1210,1,111,111,6,1,1,3,1,0
male,134,1121,2,112,111,11,1,1,3,1,0
male,131,1210,4,111,111,11,1,1,4,1,1
male,137,1122,2,125,111,10,1,1,5,1,1
male,122,1210,4,111,111,6,1,1,3,1,0
male,124,1122,2,125,111,8,1,1,3,1,0
male,135,1122,2,114,111,8,1,1,1,1,0
male,124,1210,1,111,111,8,1,1,2,1,0
male,134,1122,2,114,111,6,1,1,5,1,1
male,132,1210,1,111,111,9,1,1,5,1,1
male,131,1110,1,113,111,5,1,1,1,1,0
male,132,1110,1,125,112,4,1,1,3,1,0
male,122,1122,2,114,111,10,1,1,1,1,0
male,124,1210,1,111,111,9,2,1,3,1,0
male,136,1122,2,125,111,9,1,1,2,1,0
male,133,1110,1,114,112,5,1,1,3,1,1
male,122,1122,2,114,111,10,1,1,2,2,0
male,132,1110,1,125,111,5,1,1,3,1,0
male,124,1121,2,112,111,12,1,1,3,1,0
male,135,1121,2,112,111,11,1,1,5,1,1
male,131,1122,2,114,120,8,1,1,3,1,0
male,138,1122,2,125,111,11,1,1,3,1,0
male,136,1122,2,114,111,6,1,1,4,1,0
male,132,1121,2,112,120,12,1,1,3,1,0
male,122,1122,2,114,111,11,1,1,5,1,1
male,131,1131,1,112,120,10,1,1,5,1,1
male,138,1121,2,112,111,8,1,1,4,1,0
male,135,1122,2,114,111,9,1,1,3,1,0
male,124,1122,2,113,111,12,1,1,2,1,0
male,111,1122,2,114,120,11,1,1,2,1,0
male,132,1110,1,113,112,4,1,1,4,1,0
male,137,1122,2,125,111,9,1,3,5,3,1
male,132,1122,2,114,111,7,1,1,3,1,0
male,135,1110,1,114,111,5,1,1,5,1,1
male,135,1210,1,111,111,8,1,1,3,1,0
male,111,1122,2,125,111,7,1,1,2,1,0
male,139,1110,1,114,111,5,1,1,5,1,1
male,135,1131,1,112,112,6,1,1,5,1,1
male,136,1132,4,114,111,7,1,1,3,1,0
male,136,1122,2,114,111,11,1,1,3,1,1
male,131,1132,1,113,111,10,1,1,3,1,0
male,122,1121,2,112,111,8,1,1,3,1,0
male,135,1122,2,113,111,6,1,1,5,1,1
male,132,1210,1,111,120,9,1,1,2,1,0
male,136,1122,2,114,111,7,1,1,2,1,0
male,136,1121,2,112,111,13,1,1,3,1,0
male,138,1122,2,126,111,8,1,1,3,1,0
male,135,1121,2,112,120,12,1,1,5,1,1
male,131,1210,1,111,111,9,1,1,2,1,0
male,138,1210,4,111,111,11,1,1,5,1,1
male,134,1122,2,113,111,9,1,1,3,1,1
male,131,1122,2,113,120,11,1,1,3,1,0
male,135,1122,2,114,111,10,1,1,3,1,1
male,131,1110,1,125,111,6,1,1,5,1,1
male,136,1121,2,112,111,7,1,1,5,1,1
male,133,1122,2,113,111,10,1,1,3,1,0
male,137,1122,2,114,111,10,1,1,5,1,1
male,136,1122,2,125,111,10,1,1,5,1,1
male,131,1122,2,114,111,9,1,1,2,1,0
male,139,1122,2,125,111,9,1,1,3,1,1
male,138,1131,1,112,112,6,2,1,3,1,0
male,122,1122,2,114,111,7,1,1,3,2,0
male,122,1131,4,112,111,8,1,1,1,1,0
male,131,1122,2,114,120,10,1,1,2,1,0
male,139,1121,2,112,111,11,1,1,4,1,1
male,122,1121,2,112,111,12,1,1,1,1,0
male,135,1210,1,111,111,5,2,1,3,1,0
male,122,1122,2,113,111,7,1,1,3,1,0
male,135,1210,1,111,111,7,1,1,5,1,1
male,137,1122,2,125,111,11,1,1,5,1,1
male,122,1210,1,111,111,5,1,1,1,1,1
male,136,1122,2,114,111,8,1,1,3,1,1
male,135,1132,1,114,111,6,1,1,5,1,0
male,137,1121,2,112,111,11,1,1,5,1,1
male,134,1131,4,112,111,6,1,1,5,1,1
male,136,1132,1,114,111,8,1,1,5,1,1
male,111,1122,2,114,120,11,1,1,2,1,0
male,136,1110,1,114,111,6,1,1,4,1,0
male,136,1132,1,113,111,6,1,1,3,1,1
male,137,1121,2,112,111,11,1,1,5,1,0
male,131,1122,2,114,111,10,1,1,3,1,0
male,122,1122,2,113,111,9,1,1,2,1,0
male,135,1121,2,112,111,12,1,2,5,3,1
male,138,1121,2,112,111,11,1,1,5,1,1
male,122,1131,1,112,111,6,1,1,3,1,0
male,135,1122,2,114,120,10,1,1,5,1,1
male,131,1121,2,112,111,5,1,1,5,1,1
male,139,1122,2,126,112,6,1,1,1,1,0
male,122,1121,2,112,111,11,1,1,2,1,0
male,139,1121,2,112,111,9,1,1,5,1,0
male,136,1122,2,114,111,10,1,3,5,1,1
male,131,1122,2,114,111,9,1,1,3,1,1
male,122,1220,2,112,111,8,1,1,5,1,1
male,137,1121,2,112,111,12,1,1,5,1,0
male,122,1122,2,126,111,9,1,1,5,1,0
male,136,1140,2,112,111,10,1,1,2,1,0
male,138,1122,2,114,111,7,1,1,5,1,0
male,135,1131,1,112,111,9,1,1,5,1,0
male,122,1122,2,125,111,7,1,1,5,1,1
male,133,1121,2,112,111,12,1,1,3,1,0
male,132,1122,2,114,111,9,1,1,3,1,0
male,131,1122,2,114,111,10,1,1,2,1,0
male,111,1122,2,114,120,10,1,1,3,1,0
male,137,1131,1,112,111,6,1,1,5,1,0
male,135,1110,1,113,112,4,1,1,3,1,0
male,136,1122,2,125,111,10,1,1,3,1,0
male,134,1131,1,112,111,6,1,1,2,1,0
male,133,1131,1,112,111,7,1,1,2,1,0
male,133,1122,2,113,111,11,1,1,3,1,0
male,133,1121,2,112,111,11,1,1,3,1,0
male,131,1132,1,112,111,8,2,1,3,1,0
male,133,1122,2,113,111,10,1,1,2,1,0
male,137,1122,2,113,111,9,1,1,5,1,1
male,111,1220,1,112,120,11,1,1,5,1,1
male,131,1210,1,111,120,8,1,1,2,1,0
male,135,1122,2,113,111,7,1,1,5,1,1
male,135,1122,2,113,111,8,1,1,4,1,0
male,133,1122,2,114,111,6,1,1,2,1,0
male,135,1122,2,125,111,9,1,1,5,3,1
male,134,1131,1,112,111,11,2,1,5,1,1
male,122,1110,1,113,112,4,1,1,1,1,1
male,136,1121,2,113,111,7,2,1,5,1,1
male,139,1132,1,113,111,8,1,1,5,1,1
male,138,1122,2,114,111,10,1,1,5,1,0
male,137,1132,4,114,111,7,1,1,3,1,0
male,122,1122,2,113,111,7,1,1,2,1,0
male,131,1122,2,114,111,7,1,1,3,1,0
male,137,1122,2,114,111,8,1,1,5,1,1
male,131,1122,2,113,111,12,1,1,2,1,0
male,131,1122,2,114,111,9,1,1,3,1,0
male,111,1122,2,114,120,9,1,1,2,1,0
male,122,1122,2,125,111,8,1,1,5,1,1
male,136,1122,2,126,111,9,1,1,3,3,0
male,136,1122,2,114,111,9,1,1,3,1,0
male,133,1132,1,113,111,7,1,1,2,1,0
male,139,1131,1,112,111,6,1,1,1,1,0
male,137,1132,1,113,111,10,1,1,5,1,1
male,135,1121,2,112,111,12,1,1,3,1,0
male,139,1121,2,112,111,11,1,1,5,3,1
male,122,1121,2,112,120,8,1,1,3,1,0
male,139,1122,2,114,111,11,1,1,3,1,0
male,136,1122,2,114,111,10,1,1,3,1,0
male,132,1131,4,112,111,6,1,1,1,1,0
male,133,1122,2,114,111,10,1,1,3,1,0
male,131,1131,4,112,111,8,1,1,4,1,0
male,131,1131,3,112,111,5,1,1,4,1,0
male,122,1122,2,113,111,10,1,1,3,1,0
male,133,1131,1,112,112,5,1,1,2,1,0
male,135,1131,4,112,111,6,1,1,2,1,0
male,138,1122,2,126,111,7,1,1,5,1,1
male,135,1210,1,111,111,6,1,1,2,3,0
male,124,1122,2,113,111,7,1,1,3,1,0
male,122,1122,2,114,111,7,1,1,5,2,1
male,136,1122,2,114,111,12,1,1,2,2,0
male,139,1131,1,112,111,8,1,1,2,1,0
male,122,1122,2,114,111,7,1,1,2,1,0
male,135,1122,2,113,111,8,1,1,4,1,1
male,131,1210,1,111,111,7,2,1,2,1,0
male,111,1131,1,112,120,7,1,1,3,1,0
male,136,1132,1,114,111,9,1,1,2,1,0
male,131,1210,1,111,111,7,1,1,3,1,0
male,122,1122,2,114,111,12,1,1,3,1,0
male,136,1122,2,125,111,12,1,1,5,1,0
male,132,1110,1,113,112,4,1,1,3,1,1
male,111,1121,2,112,111,6,1,1,3,1,1
male,133,1131,4,112,120,6,2,1,3,1,0
male,137,1210,1,111,111,6,1,1,5,1,1
male,122,1122,2,114,111,8,1,1,3,1,0
male,122,1122,2,114,111,11,1,1,3,2,0
male,131,1220,1,114,111,12,1,1,3,1,0
male,122,1122,2,114,111,11,1,1,5,1,1
male,122,1121,2,112,111,10,1,1,3,1,0
male,139,1122,2,114,111,11,1,1,5,1,1
male,131,1132,1,113,111,9,1,1,2,1,0
male,122,1210,1,111,111,7,1,1,2,1,0
male,135,1110,1,114,111,4,1,1,3,1,0
male,122,1131,1,112,111,10,2,1,1,1,0
male,138,1122,2,114,111,9,1,1,5,1,1
male,137,1220,2,114,111,6,1,1,5,3,1
male,135,1131,1,112,111,12,1,1,4,1,0
male,136,1121,2,112,111,11,1,1,5,1,1
male,137,1122,2,114,111,9,1,1,5,1,1
male,135,1121,2,112,111,5,1,1,5,1,1
male,122,1122,2,113,111,8,1,1,3,1,0
male,124,1121,2,112,111,13,1,1,3,1,0
male,131,1131,1,126,111,9,1,2,3,3,0
male,111,1122,2,113,120,8,1,1,3,1,0
male,136,1131,4,112,111,7,1,1,2,1,1
male,137,1140,4,112,111,10,1,1,2,1,1
male,136,1122,2,114,111,8,1,1,5,1,1
male,136,1121,2,112,111,6,1,1,3,1,0
male,111,1122,2,113,120,10,1,1,2,1,0
male,135,1122,2,114,120,11,1,1,5,1,1
male,124,1131,1,112,111,7,1,1,1,1,0
male,131,1121,2,112,120,10,1,1,3,1,1
male,122,1122,2,125,111,6,1,1,2,1,0
male,122,1131,1,112,111,5,1,1,3,1,1
male,135,1121,2,112,120,6,1,1,5,1,1
male,133,1121,2,112,111,7,1,1,3,3,1
male,124,1210,3,111,111,6,1,1,3,1,0
male,122,1122,2,114,111,11,1,1,3,1,0
male,111,1122,2,114,120,6,1,1,2,1,1
male,134,1122,2,114,111,10,1,1,5,1,1
male,122,1122,2,125,111,7,1,1,2,1,0
male,122,1122,2,114,111,10,1,1,3,1,0
male,122,1122,2,114,111,10,1,1,3,1,0
male,136,1122,2,114,111,8,1,1,5,1,1
male,139,1121,2,112,120,12,1,1,4,1,0
male,131,1121,2,112,120,11,1,1,3,1,0
male,135,1122,2,113,111,8,1,1,5,1,0
male,136,1122,2,126,111,7,1,1,3,1,1
male,131,1110,1,125,112,4,1,1,3,3,0
male,132,1110,1,126,111,4,1,1,3,1,0
male,137,1122,2,113,111,9,1,1,5,1,1
male,134,1122,2,114,111,9,1,1,3,1,0
male,122,1122,2,114,111,10,1,1,5,1,1
male,122,1121,2,112,111,11,1,1,2,1,0
male,131,1122,2,114,111,7,1,1,2,1,0
male,137,1122,2,113,111,7,1,2,2,3,0
male,132,1110,1,113,112,4,1,1,3,1,1
male,122,1122,2,114,111,8,1,1,3,1,0
male,131,1131,1,112,120,8,1,1,3,1,1
male,135,1131,1,112,111,6,1,1,3,1,0
male,122,1122,2,114,111,7,1,1,5,1,0
male,131,1121,2,112,111,14,1,3,1,1,1
male,132,1110,1,114,112,4,1,1,3,1,0
male,137,1122,2,113,111,8,1,3,5,1,1
male,136,1122,2,113,111,6,1,1,2,1,0
male,122,1110,1,125,111,4,1,1,3,1,0
male,135,1121,2,112,111,10,1,1,3,1,0
male,135,1110,1,114,112,4,1,1,4,1,0
male,134,1122,2,126,111,8,1,1,2,1,0
male,135,1131,1,112,111,6,1,1,5,1,1
male,134,1122,2,114,111,10,1,1,2,1,0
male,136,1121,2,112,111,11,1,1,5,1,1
male,122,1121,2,112,111,10,1,1,1,2,0
male,133,1122,2,114,111,9,1,1,5,1,1
male,122,1122,2,125,111,9,1,1,4,1,0
male,124,1122,2,113,111,12,1,1,5,1,1
male,122,1121,2,112,111,11,1,2,1,3,0
male,138,1121,2,112,111,11,1,1,2,1,0
male,137,1122,2,114,111,8,1,1,5,1,0
male,122,1122,2,114,111,11,1,1,3,1,0
male,131,1110,4,113,111,5,1,1,3,1,0
male,135,1110,1,113,111,11,1,1,3,1,0
male,138,1140,4,112,111,8,1,1,1,2,1
male,135,1132,1,125,111,7,1,1,5,1,1
male,138,1122,2,125,111,7,1,1,3,1,1
male,136,1220,3,125,111,10,1,2,2,3,0
male,131,1110,1,113,112,4,1,1,5,1,1
male,132,1110,1,113,112,5,1,1,3,1,0
male,131,1110,1,114,111,6,1,1,5,1,1
male,137,1122,2,114,111,10,1,1,2,1,0
male,135,1110,1,112,112,4,1,1,2,1,1
male,137,1122,2,125,111,10,1,1,5,1,0
male,135,1122,2,114,111,9,1,1,5,1,1
male,131,1110,1,113,112,4,1,1,2,1,0
male,131,1121,2,112,111,10,1,1,2,1,0
male,137,1210,1,111,111,11,1,1,5,1,0
male,135,1121,2,112,111,8,1,1,5,1,1
male,124,1122,2,113,111,9,1,1,2,1,0
male,138,1110,1,113,112,5,1,1,4,1,0
male,122,1122,2,114,111,10,1,1,4,1,0
male,136,1121,2,112,111,7,1,1,5,1,1
male,111,1122,2,114,120,11,1,1,5,1,0
male,122,1122,2,125,111,8,1,1,3,1,0
male,133,1122,2,113,111,10,1,1,1,1,0
male,136,1122,2,113,111,8,1,1,5,1,1
male,122,1132,1,113,111,9,1,1,5,1,0
male,124,1132,1,114,111,8,1,1,3,1,0
male,122,1121,2,112,111,11,1,1,3,1,0
male,131,1110,1,113,112,4,1,1,3,1,1
male,133,1121,2,112,111,12,1,1,3,1,0
male,131,1121,2,112,111,8,1,1,3,1,0
male,124,1122,2,113,111,10,1,1,3,1,1
male,135,1121,2,112,111,11,1,1,5,1,1
male,131,1121,2,112,111,11,1,1,3,1,0
male,135,1131,1,112,111,6,2,1,3,1,0
male,138,1122,2,125,111,8,1,1,3,1,1
male,122,1132,1,114,111,8,1,1,1,1,0
male,131,1122,2,114,111,9,1,1,3,1,1
male,131,1110,1,114,112,5,1,1,2,1,0
male,133,1121,2,112,111,12,1,1,2,1,1
male,131,1132,4,114,111,7,1,1,2,1,0
male,132,1210,4,111,111,6,1,1,3,2,1
male,135,1121,2,113,111,8,1,2,3,3,0
male,122,1110,1,114,112,4,1,1,3,1,0
male,134,1122,2,125,111,10,1,1,3,1,1
male,135,1121,2,112,111,12,1,1,3,1,0
male,138,1210,1,111,120,7,1,1,1,1,0
male,124,1122,2,113,120,8,1,1,3,1,0
male,132,1122,2,114,111,10,1,1,3,1,0
male,131,1122,2,113,111,11,1,1,5,1,1
male,137,1121,2,112,111,12,1,1,5,1,1
male,131,1122,2,114,111,8,1,1,2,1,0
male,133,1122,2,113,111,10,1,1,5,1,1
male,122,1210,2,111,111,10,1,1,2,1,0
male,135,1131,1,112,111,7,1,1,3,3,0
male,124,1122,2,113,120,9,1,1,2,1,0
male,133,1122,2,114,111,8,1,1,3,1,0
male,138,1122,2,114,111,9,1,1,5,1,1
male,138,1121,2,112,120,13,1,1,3,1,0
male,131,1210,1,111,111,9,1,1,2,1,0
male,131,1210,1,111,111,10,1,1,1,1,0
male,138,1122,2,125,120,8,1,1,5,1,1
male,131,1110,1,114,112,4,1,1,2,1,0
male,111,1121,2,112,120,9,1,1,3,1,1
male,122,1122,2,113,111,9,1,1,3,1,1
male,124,1121,2,112,111,10,1,1,3,1,0
male,135,1110,1,113,112,4,1,1,2,1,0
male,131,1210,1,111,111,10,1,1,5,1,1
male,132,1210,1,111,111,9,1,1,3,1,0
male,111,1122,2,114,120,8,1,1,3,1,1
male,136,1122,2,125,111,10,1,1,5,2,1
male,122,1131,4,112,111,6,1,1,5,1,1
male,137,1121,2,112,111,11,1,1,3,1,1
male,122,1110,1,114,112,4,1,1,2,1,0
male,135,1210,4,111,111,12,1,1,1,1,0
male,122,1210,4,111,111,7,1,1,2,1,0
male,135,1121,2,113,111,11,1,1,4,1,0
male,131,1110,1,112,112,4,1,1,2,1,0
male,122,1122,2,113,111,9,1,1,3,1,0
male,135,1210,4,111,111,5,1,1,5,1,0
male,134,1210,4,111,111,6,1,1,3,1,0
male,122,1122,2,125,111,10,1,1,3,1,0
male,133,1121,2,112,111,6,1,1,1,1,1
male,135,1132,1,114,111,8,1,1,5,2,1
male,135,1122,2,125,111,9,1,1,5,1,1
male,131,1210,1,111,111,6,1,1,2,1,0
male,138,1122,2,114,111,9,1,1,5,1,0
male,134,1122,2,114,111,10,1,1,5,1,0
male,137,1121,2,112,111,7,1,1,5,1,0
male,138,1122,2,114,111,9,1,1,5,1,1
male,135,1122,2,125,111,7,1,1,3,1,0
male,131,1110,1,125,111,4,1,1,3,1,0
male,135,1122,2,114,111,11,1,1,5,1,1
male,131,1121,2,112,111,11,1,1,3,1,0
male,139,1210,1,111,120,7,1,1,5,1,1
male,111,1122,2,113,111,7,1,1,3,1,0
male,135,1210,1,111,120,8,1,1,3,1,1
male,124,1122,2,114,120,8,1,1,3,1,0
male,135,1122,2,125,111,10,1,1,3,1,0
male,137,1122,2,114,111,9,1,1,5,1,1
male,135,1122,2,114,111,8,1,1,5,1,1
male,135,1122,2,114,111,7,1,1,5,1,1
male,135,1131,1,112,111,6,1,1,5,1,1
male,131,1210,1,111,111,7,1,1,2,1,0
male,135,1121,2,112,111,9,1,1,3,1,0
male,136,1210,1,111,111,11,1,1,3,3,0
male,135,1122,2,114,111,10,1,1,3,1,0
male,136,1122,2,113,111,10,1,1,5,2,1
male,139,1110,1,113,111,5,1,1,2,1,1
male,135,1122,2,113,111,10,1,1,5,1,1
male,134,1110,1,113,111,4,1,1,5,2,1
male,122,1122,2,125,111,11,1,1,3,1,0
male,138,1122,2,114,111,9,1,1,3,1,0
male,136,1122,2,126,111,9,1,1,3,1,0
male,131,1210,1,111,120,9,2,1,2,1,0
male,124,1121,2,112,111,6,1,1,5,1,1
male,135,1210,1,111,111,11,1,1,2,1,0
male,122,1121,2,111,111,15,2,2,2,3,0
male,133,1122,2,113,120,7,1,1,3,1,1
male,133,1121,2,112,111,11,1,1,5,1,0
male,135,1122,2,113,111,10,1,1,5,1,1
male,135,1122,2,114,111,7,1,1,5,1,0
male,138,1121,2,113,111,10,1,1,5,1,0
male,122,1121,2,112,111,10,1,1,5,1,1
male,138,1122,2,114,111,10,1,1,5,1,1
male,122,1122,2,126,111,9,1,1,3,1,1
male,135,1122,2,114,120,11,1,1,5,1,1
male,132,1132,1,113,111,7,1,1,3,1,0
male,133,1132,1,113,111,7,1,1,3,1,0
male,131,1122,2,114,111,8,1,1,2,1,0
male,138,1210,1,111,112,5,2,1,5,1,1
male,122,1122,2,114,111,9,1,1,5,1,1
male,133,1210,1,111,111,12,1,1,5,1,1
male,124,1121,2,112,120,11,1,1,1,1,0
male,136,1131,1,112,111,7,1,1,5,1,1
male,136,1122,2,113,111,8,2,1,4,1,0
male,136,1121,2,112,111,9,1,1,5,1,1
male,136,1210,1,111,111,5,1,1,3,1,0
male,124,1132,1,125,111,9,1,1,1,1,0
male,131,1122,2,114,120,9,1,1,2,1,0
male,137,1131,1,112,111,5,2,1,5,1,1
male,135,1122,2,113,120,9,1,1,3,3,1
male,122,1122,2,114,112,6,1,1,3,1,0
male,122,1122,2,113,111,12,1,1,3,1,0
male,131,1122,2,113,111,9,1,1,1,1,0
male,136,1122,2,113,111,7,2,1,3,1,1
male,124,1122,2,113,111,10,1,1,3,1,0
male,131,1122,2,114,111,9,1,1,3,1,0
male,136,1122,2,113,111,8,1,1,4,1,1
male,124,1121,2,112,111,10,1,1,2,1,0
male,137,1122,2,113,111,11,1,1,5,1,1
male,132,1122,2,125,120,7,1,1,3,1,0
male,136,1122,2,126,111,10,1,1,3,1,0
male,136,1122,2,114,111,8,1,1,5,1,1
male,136,1122,2,125,111,12,1,1,5,1,1
male,111,1131,1,112,111,6,1,1,3,1,0
male,111,1110,1,112,111,5,1,1,5,1,1
male,136,1122,2,114,111,8,1,1,5,1,0
male,139,1132,4,113,111,8,1,1,3,1,0
male,136,1110,1,113,111,4,1,1,3,1,0
male,136,1110,1,114,112,4,1,1,5,1,1
male,135,1121,2,112,111,9,1,1,3,1,0
male,137,1122,2,113,111,9,1,1,5,1,1
male,133,1122,2,114,111,8,1,1,1,1,1
male,131,1122,2,114,120,9,1,1,3,3,1
male,137,1122,2,114,111,8,1,1,5,1,1
male,131,1122,2,114,111,7,1,1,5,1,0
male,136,1122,2,125,111,12,1,1,2,1,0
male,122,1122,2,125,111,8,1,1,3,1,0
male,137,1122,2,114,111,9,1,1,5,1,1
male,138,1122,2,125,111,8,1,1,5,1,1
male,111,1122,2,114,111,8,1,1,3,2,0
male,135,1132,4,113,111,9,1,1,5,1,1
male,133,1122,2,114,111,9,1,1,5,2,1
male,137,1210,1,111,112,7,1,1,3,3,1
male,131,1121,2,112,111,7,2,1,3,1,0
male,122,1131,1,112,111,6,1,1,1,1,0
male,135,1121,2,112,111,11,1,1,5,1,1
male,111,1131,1,112,120,9,1,1,3,1,1
male,131,1122,2,114,111,10,1,1,3,1,0
male,135,1121,2,112,111,12,1,1,3,3,0
male,136,1122,2,114,111,9,1,1,4,1,1
male,132,1210,1,111,120,8,1,1,3,1,1
male,135,1140,4,112,111,10,1,1,3,1,0
male,135,1122,2,113,111,9,1,1,1,1,0
male,132,1132,1,114,120,12,1,1,2,1,1
male,122,1122,2,113,111,8,1,1,2,1,0
male,135,1122,2,113,111,8,1,1,5,1,1
male,122,1121,2,112,111,7,1,1,1,1,0
male,138,1210,4,111,111,7,1,1,5,1,1
male,122,1122,2,114,111,9,1,1,5,1,1
male,131,1131,1,112,111,6,1,1,1,1,0
male,131,1110,1,112,120,6,1,1,2,1,0
male,135,1121,2,112,112,5,1,1,5,1,1
male,139,1122,2,113,111,8,1,1,2,1,0
male,133,1131,1,112,111,6,1,1,1,1,0
male,135,1121,2,113,120,15,1,2,3,3,0
male,122,1122,2,113,111,10,1,1,3,1,0
male,135,1121,2,112,111,8,1,1,5,1,1
male,135,1122,2,114,111,6,1,1,1,1,1
male,135,1122,2,114,111,11,1,1,3,1,0
male,136,1122,2,113,111,8,1,1,5,2,1
male,133,1122,2,113,111,7,1,1,2,1,0
male,132,1122,2,114,111,10,1,1,3,1,0
male,131,1131,1,112,111,10,1,1,3,1,0
male,133,1122,2,113,111,8,1,1,2,1,0
male,122,1122,2,113,111,11,1,1,3,1,1
male,122,1122,2,125,111,9,1,1,3,1,0
male,131,1122,2,113,111,8,1,1,2,1,0
male,132,1210,2,111,120,10,1,1,3,1,0
male,137,1210,1,111,111,6,2,1,5,1,0
male,134,1121,2,112,111,7,1,1,1,1,0
male,124,1121,2,112,111,11,1,1,3,1,0
male,133,1121,2,112,111,6,1,1,2,1,0
male,111,1122,2,114,111,11,1,1,3,1,0
male,122,1121,2,112,111,9,1,1,2,1,0
male,133,1122,2,114,120,10,1,1,2,1,1
male,124,1122,2,113,111,12,1,1,4,1,0
