sex,country_birth,age,household_position,economic_status,marital_status,citizenship,prev_residence_place,household_size,cur_eco_activity,occupation,edu_level
male,1,11,1121,111,2,1,1,112,111,0,3
male,1,7,1210,111,1,1,1,111,133,1,5
male,1,4,1210,111,1,1,1,111,131,0,2
male,1,12,1122,111,2,1,1,114,131,1,3
male,1,6,1110,112,1,1,1,114,139,0,3
male,1,11,1122,111,2,1,1,114,138,1,3
male,1,11,1122,111,2,1,1,113,134,1,5
male,1,8,1110,111,2,1,1,114,122,0,1
male,1,5,1110,111,1,1,1,112,131,0,2
male,3,8,1210,111,2,1,1,111,135,1,5
male,1,6,1121,111,1,1,1,112,131,1,5
male,1,5,1121,111,1,1,1,112,134,1,3
male,1,7,1110,111,2,1,1,113,131,1,3
male,1,5,1122,111,1,1,1,114,135,0,3
male,1,10,1122,111,2,1,1,113,138,0,3
male,1,6,1122,120,1,1,1,113,138,1,3
male,1,12,1122,111,2,1,1,113,138,0,5
male,1,8,1122,111,1,1,1,125,138,1,3
male,1,8,1110,111,1,1,1,113,132,0,3
male,1,10,1122,111,2,1,1,114,135,0,3
male,1,6,1122,111,1,1,1,125,134,1,3
male,1,7,1122,111,2,1,1,113,135,1,5
male,1,11,1121,111,4,1,1,112,133,0,5
male,1,12,1121,111,2,1,1,112,137,0,5
male,1,8,1122,111,2,1,1,125,135,1,5
male,3,10,1220,120,1,1,1,112,131,0,1
male,1,8,1122,111,2,1,1,113,136,0,3
male,1,4,1131,111,1,1,1,112,131,0,1
male,1,8,1121,111,2,1,2,112,134,1,3
male,1,8,1122,111,2,1,1,113,135,1,5
male,1,11,1210,111,2,1,1,111,138,1,5
male,1,8,1132,111,2,1,1,114,139,1,3
male,1,10,1122,111,2,1,1,114,122,0,3
male,1,8,1132,111,2,1,1,113,124,1,3
male,1,6,1110,111,1,1,1,113,132,1,5
male,1,10,1121,111,2,1,1,112,138,1,5
male,1,8,1131,112,1,1,1,112,122,0,3
male,1,4,1122,111,1,1,1,125,132,0,2
male,1,11,1121,111,2,1,1,112,135,1,3
male,1,6,1122,111,1,1,1,125,131,0,3
male,1,6,1122,111,1,1,1,125,122,0,5
male,1,12,1122,111,2,1,1,113,122,0,3
male,1,5,1122,111,1,2,1,113,138,0,2
male,1,8,1122,111,2,1,1,113,138,0,2
male,1,4,1110,111,1,1,1,126,131,0,2
male,1,6,1122,111,2,1,1,113,134,1,5
male,1,12,1132,112,1,1,1,114,137,0,3
male,1,11,1121,120,2,1,1,112,137,0,2
male,1,8,1121,111,2,1,1,112,124,1,5
male,1,8,1110,111,2,1,1,114,131,0,3
male,1,13,1210,111,3,2,1,111,134,1,2
male,1,8,1110,111,2,1,1,113,138,0,2
male,1,4,1122,111,1,1,1,125,133,1,2
male,1,8,1122,111,2,1,1,114,137,0,3
male,2,8,1122,112,1,3,1,111,131,1,1
male,1,11,1122,111,2,1,1,113,122,0,1
male,1,12,1110,111,1,1,1,114,136,0,2
male,1,10,1210,111,2,1,1,111,136,0,2
male,1,11,1131,111,2,1,1,112,136,1,5
male,1,11,1131,111,1,1,1,112,135,0,3
male,1,11,1210,111,2,1,1,111,138,1,5
male,1,7,1121,111,2,1,1,112,138,0,3
male,1,7,1122,111,2,1,1,126,131,1,5
male,1,8,1110,111,2,1,1,113,131,0,3
male,1,8,1122,111,2,1,1,114,136,1,5
male,1,7,1122,111,1,1,1,113,132,0,3
male,1,9,1210,111,1,1,1,111,131,1,2
male,1,9,1121,111,2,1,1,112,122,1,5
male,1,12,1210,111,2,1,1,111,137,1,5
male,2,13,1220,111,3,2,1,113,132,1,5
male,1,4,1121,111,1,1,1,112,133,0,2
male,1,12,1122,111,2,1,1,114,137,0,5
male,1,6,1140,111,2,1,1,113,137,0,5
male,1,9,1121,111,2,1,1,112,138,1,2
male,1,10,1122,111,2,1,1,114,131,1,5
male,1,6,1122,111,2,1,1,113,111,1,3
male,1,11,1122,111,2,1,1,125,133,0,3
male,1,12,1121,111,2,1,1,112,138,0,5
male,1,8,1122,112,3,1,1,112,139,0,3
male,1,4,1122,112,1,1,1,126,138,0,2
male,1,9,1122,111,2,2,1,125,138,1,3
male,1,8,1132,111,2,1,2,125,131,1,5
male,1,4,1210,111,1,1,1,111,131,0,2
male,1,10,1121,111,2,1,1,112,122,0,3
male,1,7,1122,111,1,1,1,114,124,1,5
male,1,11,1110,112,2,1,1,113,111,1,1
male,1,7,1132,111,2,1,1,113,135,0,3
male,1,8,1122,111,2,1,1,125,124,0,3
male,1,9,1131,111,2,1,1,112,138,1,5
male,1,7,1131,111,2,1,1,112,131,1,5
male,1,8,1122,111,1,1,1,113,133,1,3
male,1,4,1122,111,1,1,1,114,135,0,1
male,1,9,1122,111,2,1,1,125,131,1,5
male,1,13,1122,111,4,1,1,125,131,0,3
male,1,8,1110,111,2,1,1,113,122,0,2
male,1,6,1121,112,1,1,1,111,135,0,4
male,1,5,1122,111,2,1,2,114,122,0,0
male,1,9,1132,111,2,1,1,113,131,1,2
male,1,9,1121,111,2,1,1,112,131,1,5
male,2,9,1121,112,1,1,1,113,135,1,3
male,1,14,1131,112,2,1,1,112,124,0,3
male,2,6,1122,120,2,1,1,114,135,1,5
male,1,11,1122,111,2,1,1,113,122,0,1
male,1,9,1122,111,2,1,1,113,124,1,2
male,1,12,1110,111,4,1,1,114,132,0,2
male,1,10,1110,111,2,1,1,114,133,0,3
male,1,6,1131,111,1,1,1,112,132,1,5
male,1,7,1110,111,1,1,1,114,135,0,3
male,1,10,1122,111,2,1,1,114,111,1,5
male,2,6,1210,111,2,1,1,111,135,1,5
male,1,9,1122,111,2,1,1,113,122,1,3
male,1,5,1110,111,2,1,1,113,131,0,2
male,1,11,1122,112,4,1,1,113,137,1,3
male,1,7,1122,111,1,1,1,114,135,1,3
male,1,4,1122,111,1,1,1,125,138,1,1
male,1,7,1110,112,3,1,1,113,131,0,3
male,1,10,1122,111,1,1,1,113,137,1,3
male,1,9,1122,120,2,1,1,126,122,1,2
male,1,9,1121,111,2,1,1,112,137,0,3
male,1,14,1122,111,2,1,1,114,139,1,1
male,1,11,1121,111,2,1,1,112,133,0,3
male,1,7,1121,112,1,2,1,112,131,0,4
male,1,6,1122,111,1,1,2,114,137,0,5
male,1,4,1210,120,2,1,1,111,131,0,2
male,3,11,1122,111,2,1,1,114,137,0,2
male,1,6,1122,111,1,1,1,125,132,0,3
male,1,11,1122,111,2,1,1,113,111,1,5
male,1,6,1110,111,1,1,1,114,135,0,3
male,1,9,1122,111,2,1,1,114,138,1,5
male,1,9,1122,111,2,1,1,114,124,1,5
male,1,10,1122,111,2,1,1,113,136,1,5
male,1,8,1121,111,2,1,1,112,138,0,0
male,1,7,1121,112,4,1,1,112,136,0,5
male,1,13,1131,111,2,1,1,112,111,0,5
male,1,6,1121,111,1,1,1,112,136,1,3
male,1,7,1122,111,2,1,1,114,134,1,5
male,1,7,1122,111,2,1,1,114,122,1,5
male,1,11,1122,111,1,1,1,114,137,1,3
male,1,10,1131,111,2,1,1,112,138,0,3
male,1,6,1122,111,2,1,1,113,132,1,5
male,1,10,1210,111,2,1,1,111,133,0,3
male,1,7,1122,111,1,3,1,126,122,0,2
male,1,12,1122,111,2,1,1,114,138,0,3
male,1,4,1121,111,1,1,1,112,131,1,2
male,1,11,1132,111,1,1,1,125,138,1,5
male,1,5,1110,111,1,1,1,113,139,0,3
male,1,9,1121,111,2,1,1,112,136,0,3
male,1,8,1131,111,2,1,1,112,136,0,2
male,1,6,1122,120,1,1,1,113,134,0,3
male,1,7,1122,111,2,1,1,113,135,1,5
male,1,7,1122,111,2,1,1,125,135,0,2
male,1,10,1110,111,2,1,1,112,131,0,3
male,1,13,1122,111,2,1,1,114,139,0,3
male,1,8,1110,111,2,1,1,113,139,0,3
male,1,11,1122,112,2,1,1,114,122,1,3
male,1,8,1122,111,1,1,1,113,133,1,2
male,1,5,1122,111,1,1,1,113,131,0,3
male,2,9,1220,111,2,1,1,126,131,0,4
male,1,5,1122,120,1,1,1,114,135,0,2
male,1,10,1110,111,1,1,1,112,136,1,5
male,1,9,1122,111,2,1,1,113,111,0,5
male,1,11,1122,111,2,1,1,126,111,1,3
male,1,9,1122,111,1,1,1,114,122,1,2
male,1,10,1132,111,2,1,1,113,139,0,5
male,1,8,1121,111,2,1,1,112,131,1,5
male,1,9,1122,111,2,1,1,114,135,0,5
male,1,11,1131,111,2,1,1,112,131,0,5
male,1,10,1131,120,2,1,1,112,138,0,5
male,1,8,1122,111,2,1,1,113,122,1,3
male,1,11,1121,111,2,1,1,112,122,0,2
male,2,8,1220,111,1,1,1,125,138,0,1
male,1,4,1110,112,1,1,1,114,131,0,2
male,1,8,1122,111,2,1,1,114,139,0,3
male,1,11,1122,111,2,1,1,114,131,0,3
male,1,8,1110,120,2,2,1,112,135,0,2
male,1,13,1122,120,2,1,1,114,137,0,2
male,1,8,1110,112,3,1,1,113,124,1,3
male,1,11,1122,111,1,1,1,125,122,1,3
male,1,6,1122,111,2,1,1,114,122,1,5
male,1,9,1122,111,2,1,1,114,136,0,3
male,1,11,1122,111,2,1,1,113,122,0,3
male,1,11,1110,111,2,1,1,113,135,0,2
male,1,11,1110,120,2,1,1,113,135,0,2
male,1,9,1122,111,1,1,1,113,134,1,3
male,1,5,1210,111,1,1,1,111,132,0,5
male,1,9,1110,111,2,1,1,114,132,1,3
male,1,10,1122,111,2,1,1,113,134,0,3
male,1,7,1131,111,2,1,1,112,124,0,5
male,1,4,1122,111,1,1,1,125,131,1,2
male,1,10,1110,111,2,3,1,125,131,1,3
male,1,7,1210,111,2,1,1,111,138,1,5
male,1,5,1121,111,1,1,1,112,131,0,5
male,1,10,1122,111,2,1,1,113,137,1,3
male,1,12,1210,111,4,1,1,111,137,0,5
male,1,9,1122,111,2,1,1,114,122,0,3
male,1,6,1210,111,2,1,1,111,139,1,5
male,1,9,1122,112,1,3,1,114,137,1,2
male,1,7,1122,111,2,1,1,114,131,1,5
male,1,11,1210,111,2,1,1,111,137,1,5
male,1,8,1122,111,2,1,1,125,135,1,5
male,1,6,1122,120,1,1,1,125,135,1,5
male,1,4,1122,111,1,1,1,126,136,1,1
male,1,11,1122,111,4,1,1,125,136,1,5
male,1,12,1220,120,1,1,1,113,137,0,3
male,1,8,1122,120,2,1,1,125,138,1,3
male,1,10,1131,111,4,1,1,112,133,0,3
male,1,8,1122,111,2,1,1,114,138,1,5
male,1,10,1122,120,2,1,1,114,122,0,3
male,2,10,1131,111,4,1,1,112,139,0,2
male,1,13,1131,111,2,1,1,112,131,1,5
male,1,7,1122,111,2,1,1,114,122,0,2
male,1,8,1210,111,1,1,1,111,135,1,3
male,1,4,1110,111,1,1,2,125,131,0,3
male,1,8,1122,111,2,1,1,114,111,1,5
male,1,10,1122,111,2,1,1,114,134,1,5
male,1,6,1122,111,1,1,1,114,131,1,3
male,1,7,1131,111,2,1,1,112,135,1,5
male,1,11,1121,111,2,1,1,112,134,0,3
male,1,9,1122,111,1,1,1,114,132,1,2
male,1,4,1210,120,1,1,1,111,135,0,2
male,1,9,1131,111,2,1,1,112,135,1,3
male,1,5,1122,112,1,1,1,114,136,1,3
male,1,4,1210,111,1,1,1,111,133,1,3
male,1,6,1131,111,1,1,1,112,135,1,5
male,1,12,1140,111,2,1,1,113,137,0,5
male,1,8,1210,111,2,1,1,111,122,0,3
male,1,11,1122,111,2,1,1,114,137,1,5
male,1,5,1110,111,1,1,1,114,131,0,2
male,1,13,1210,111,2,1,1,111,137,0,2
male,1,9,1110,111,2,1,1,125,133,0,3
male,1,11,1122,111,2,1,1,113,136,1,3
male,1,9,1122,111,2,1,1,113,134,0,3
male,1,9,1110,112,4,1,1,114,139,0,2
male,1,9,1121,111,2,1,1,113,122,1,5
male,1,6,1122,112,2,1,1,126,138,0,2
male,1,9,1131,111,1,1,1,112,135,1,5
male,1,11,1122,111,2,1,1,114,122,0,1
male,1,4,1131,112,1,1,1,114,131,0,2
male,1,9,1122,111,2,1,1,113,135,1,4
male,1,11,1132,111,2,1,1,113,138,0,1
male,1,10,1122,111,2,1,1,114,124,1,5
male,1,12,1122,111,2,1,1,114,132,0,2
male,1,5,1122,111,1,1,1,126,131,0,3
male,1,11,1121,111,2,1,1,112,138,0,1
male,1,9,1131,111,2,1,1,112,137,0,2
male,3,4,1132,111,1,1,1,125,124,0,1
male,1,11,1122,111,2,1,1,114,137,1,5
male,1,9,1122,111,2,1,1,113,131,1,3
male,1,10,1122,111,2,1,1,113,122,0,2
male,1,12,1131,111,2,1,1,112,122,1,1
male,1,9,1122,111,2,1,1,113,138,1,5
male,1,10,1122,111,2,1,1,113,138,1,4
male,1,10,1122,111,2,1,1,114,124,0,3
male,1,5,1122,111,1,1,1,114,131,1,5
male,1,11,1121,120,1,1,1,112,136,1,1
male,1,5,1122,111,1,1,1,125,133,0,3
male,1,4,1122,111,1,1,1,114,139,0,2
male,1,7,1122,111,2,1,1,125,132,1,5
male,1,13,1122,111,3,1,1,113,134,1,5
male,1,9,1122,111,2,1,1,114,131,1,2
male,3,7,1122,111,2,1,1,113,137,1,5
male,1,11,1121,111,2,1,1,112,137,0,3
male,1,8,1122,120,2,1,1,113,138,1,5
male,1,10,1121,111,2,1,1,112,138,0,3
male,1,11,1122,111,2,1,1,114,138,1,5
male,1,11,1122,111,2,1,1,113,138,0,3
male,1,8,1121,112,2,1,1,111,138,0,3
male,1,6,1122,111,2,1,1,113,131,0,3
male,1,8,1122,111,2,1,1,114,138,1,3
male,3,7,1122,111,2,1,1,125,131,1,5
male,1,7,1122,111,1,1,1,113,131,0,3
male,1,6,1121,111,1,1,1,112,131,1,2
male,1,8,1121,111,2,1,1,112,137,1,5
male,1,9,1110,111,2,1,1,114,134,0,3
male,1,11,1121,112,2,1,1,114,135,1,2
male,1,10,1110,111,2,1,1,113,131,0,3
male,1,7,1210,111,2,1,1,111,138,1,5
male,1,7,1122,111,2,1,1,113,135,1,5
male,1,6,1122,111,1,1,1,125,135,0,2
male,1,8,1122,111,1,1,1,113,124,1,3
male,1,11,1131,111,2,1,1,112,134,1,3
male,1,7,1122,111,2,1,1,114,139,1,5
male,1,10,1131,111,2,1,1,112,122,0,5
male,1,10,1122,111,2,1,1,113,131,1,5
male,1,12,1132,111,2,1,1,125,136,0,5
male,3,7,1210,111,4,1,2,111,131,1,3
male,1,9,1121,111,2,1,1,112,138,0,2
male,2,8,1122,111,2,1,1,114,122,1,5
male,1,7,1220,111,4,2,2,112,136,0,1
male,1,4,1121,111,1,1,1,112,131,0,2
male,1,8,1131,111,2,1,1,112,138,0,3
male,1,9,1122,111,2,1,1,114,137,1,3
male,1,7,1110,111,1,1,1,114,132,1,5
male,3,5,1110,111,2,2,1,112,132,1,2
male,1,6,1122,111,1,1,1,113,131,0,5
male,1,8,1220,111,2,1,1,126,131,1,1
male,1,5,1122,111,1,1,1,114,133,1,3
male,1,6,1131,120,2,1,1,112,131,0,3
male,1,9,1122,112,2,1,1,112,135,0,1
male,1,6,1122,111,1,1,1,114,134,0,2
male,1,9,1110,111,2,1,1,112,135,0,5
male,1,8,1122,111,1,1,1,113,135,0,5
male,3,8,1220,111,1,1,1,113,135,1,5
male,1,10,1122,111,4,1,1,125,134,0,2
male,1,9,1122,111,2,1,1,125,136,0,3
male,1,6,1122,111,1,1,2,114,131,0,5
male,1,11,1121,111,2,1,1,112,136,1,5
male,3,8,1122,111,1,1,1,114,137,1,5
male,1,4,1132,111,1,1,1,114,135,0,2
male,1,10,1210,111,2,1,1,111,136,1,5
male,1,12,1210,112,2,1,1,111,137,1,3
male,1,4,1110,111,1,1,1,112,132,0,2
male,2,6,1110,112,3,1,2,112,134,0,3
male,1,9,1122,111,2,1,1,125,122,0,3
male,1,10,1110,111,1,1,1,113,133,0,2
male,1,9,1210,111,2,1,1,111,134,1,2
male,3,9,1132,111,1,1,1,113,133,1,3
male,1,5,1122,111,1,1,1,113,131,0,3
male,1,7,1122,111,1,3,2,114,124,0,5
male,1,6,1131,111,2,1,1,112,124,1,5
male,1,5,1220,111,1,1,1,114,135,0,3
male,1,9,1122,111,2,1,1,113,122,1,3
male,1,9,1122,120,1,1,1,114,131,1,3
male,1,12,1210,111,2,1,2,111,131,1,5
male,1,7,1122,112,1,1,1,111,135,0,3
male,1,4,1110,111,1,1,1,114,139,0,2
male,1,12,1122,111,2,1,1,126,131,0,3
male,1,9,1122,111,2,1,1,125,131,1,5
male,1,4,1122,120,3,1,1,114,131,0,2
male,1,12,1122,111,2,1,1,125,136,1,5
male,1,9,1122,111,2,1,1,114,137,1,5
male,1,11,1110,120,2,1,1,125,131,0,1
male,2,8,1210,111,1,1,1,111,137,1,5
male,1,10,1110,111,2,1,1,113,132,0,2
male,1,7,1122,111,1,1,1,125,135,0,2
male,1,8,1210,111,2,1,1,111,124,1,5
male,1,7,1122,111,1,1,1,114,134,1,5
male,1,13,1210,111,2,1,1,111,122,0,3
male,1,11,1110,120,4,1,1,112,131,0,3
male,1,9,1122,120,2,1,1,125,122,1,5
male,1,7,1122,120,1,1,1,114,135,0,3
male,1,6,1122,111,1,1,1,114,135,0,5
male,1,10,1110,111,2,1,1,113,139,0,3
male,1,10,1122,111,2,1,1,113,124,1,4
male,1,11,1121,111,2,1,1,112,138,1,5
male,1,11,1122,111,2,1,1,113,135,0,3
male,1,4,1110,112,1,1,1,125,131,0,1
male,1,9,1110,111,2,1,1,114,131,0,3
male,1,10,1122,111,2,1,1,114,137,1,5
male,1,10,1122,111,2,1,1,114,139,0,3
male,1,8,1122,111,1,1,1,114,122,1,5
male,1,9,1121,111,2,1,1,112,135,1,3
male,1,10,1132,111,1,1,1,114,136,1,3
male,1,4,1122,111,1,1,1,113,131,0,3
male,1,11,1122,111,4,1,1,113,131,0,3
male,1,5,1110,111,1,1,1,114,132,1,2
male,1,8,1122,111,1,1,1,113,137,0,3
male,1,6,1122,111,1,1,1,114,131,0,3
male,1,7,1110,111,1,1,1,114,132,0,2
male,1,8,1110,111,2,1,1,114,135,0,2
male,1,10,1122,111,2,1,1,113,132,1,5
male,1,4,1210,111,1,1,1,111,137,0,1
male,1,6,1210,111,1,1,1,111,138,1,3
male,1,10,1110,111,4,1,1,113,134,0,2
male,1,4,1122,111,1,1,1,114,133,0,3
male,1,8,1110,120,2,1,1,114,135,0,3
male,1,8,1110,111,2,1,1,113,135,0,3
male,1,11,1122,112,4,1,1,112,136,0,4
male,1,4,1110,111,1,1,1,125,131,0,1
male,1,9,1210,112,2,1,1,111,138,1,2
male,1,6,1122,111,1,1,1,114,132,0,5
male,1,10,1121,111,2,1,1,112,135,1,5
male,1,5,1122,111,1,1,1,113,133,0,5
male,1,9,1122,111,2,1,1,113,132,1,3
male,1,10,1122,111,2,1,1,114,131,0,3
male,1,6,1122,111,1,1,1,113,138,1,3
male,1,6,1210,112,1,1,1,111,138,0,3
male,1,9,1122,120,2,1,1,125,131,1,3
male,1,11,1210,111,2,1,1,111,133,1,5
male,1,11,1122,111,2,1,1,113,135,1,3
male,1,7,1122,111,1,1,1,114,131,1,3
male,3,9,1220,111,2,1,1,113,133,1,5
male,1,13,1122,111,2,1,1,114,136,1,3
male,1,6,1220,111,1,1,1,112,139,0,2
male,1,9,1122,111,2,1,1,113,124,0,1
male,1,12,1122,111,2,1,1,114,122,0,2
male,1,8,1122,112,1,1,1,126,133,0,1
male,1,8,1110,111,4,1,1,114,135,0,5
male,1,8,1210,111,2,2,1,111,131,1,3
male,1,13,1122,111,2,1,1,125,122,1,3
male,2,8,1122,112,3,1,1,111,133,1,1
male,1,10,1122,111,4,1,1,114,122,1,2
male,1,6,1122,111,1,1,1,113,111,1,5
male,1,9,1131,111,1,1,1,112,122,0,3
male,1,8,1122,111,2,1,1,125,136,1,5
male,1,10,1122,111,2,1,1,113,131,0,5
male,1,7,1131,111,1,1,1,112,137,0,3
male,1,12,1122,111,2,1,1,114,122,1,4
male,1,9,1122,111,4,1,2,113,134,1,5
male,3,10,1122,111,2,1,1,114,139,1,1
male,3,8,1122,111,2,1,1,113,131,1,5
male,1,5,1131,111,1,1,1,112,134,0,3
male,1,5,1122,112,1,1,1,113,137,0,5
male,1,9,1122,111,2,1,1,114,135,1,5
male,1,7,1122,111,1,1,1,113,131,1,5
male,1,8,1121,111,1,1,1,112,136,1,3
male,1,6,1210,111,1,1,1,111,111,1,3
male,2,9,1110,111,2,1,1,112,131,0,0
male,1,7,1122,111,2,1,1,114,138,0,2
male,1,6,1122,111,1,1,1,113,122,0,4
male,1,7,1122,111,1,1,1,113,133,0,3
male,1,6,1122,111,2,1,1,114,138,0,3
male,1,10,1121,111,2,1,1,112,131,1,5
male,2,12,1110,111,2,1,1,113,135,0,2
male,1,10,1131,111,2,1,1,112,131,1,5
male,1,8,1131,120,2,1,1,112,131,0,3
male,1,12,1132,111,2,1,1,114,136,1,2
male,1,11,1122,111,2,1,1,113,136,1,5
male,1,8,1121,111,4,1,1,112,131,1,5
male,1,5,1140,111,1,1,1,114,138,0,3
male,1,7,1122,120,2,1,1,114,134,0,3
male,1,11,1122,111,2,1,1,114,137,1,5
male,1,8,1122,111,2,1,1,114,136,1,5
male,1,11,1131,112,3,1,1,112,137,0,2
male,1,9,1122,111,2,1,1,114,131,1,5
male,1,5,1122,112,1,1,1,126,139,1,2
male,1,8,1122,111,2,1,1,114,135,1,5
male,1,12,1122,120,2,1,1,113,139,1,3
male,1,7,1122,120,2,1,1,114,135,1,5
male,1,9,1122,120,1,1,1,113,135,0,1
male,1,5,1122,111,1,1,1,114,131,1,3
male,1,6,1122,111,1,1,1,113,135,1,5
male,1,6,1122,111,1,1,2,114,135,0,2
male,1,6,1122,111,2,1,1,114,138,0,3
male,1,5,1121,111,1,1,1,112,124,1,5
male,1,11,1131,111,2,1,1,112,122,1,2
male,1,5,1122,111,1,1,1,113,131,1,3
male,1,8,1122,120,2,1,1,113,124,0,1
male,1,7,1122,111,1,1,1,114,135,1,3
male,1,10,1121,111,1,1,1,112,138,0,5
male,1,9,1122,111,2,1,1,114,133,1,2
male,1,8,1122,112,3,1,1,114,132,1,5
male,1,9,1122,111,1,1,1,125,137,0,3
male,1,9,1122,111,2,1,1,125,138,1,2
male,1,11,1122,111,2,1,1,114,111,0,3
male,1,9,1121,111,2,1,1,112,135,0,3
male,1,5,1122,111,1,1,1,114,133,1,2
male,1,8,1122,111,2,1,1,125,133,1,5
male,1,6,1122,111,2,1,1,114,136,0,3
male,1,9,1210,111,2,1,1,111,131,0,2
male,1,11,1121,111,2,1,1,112,111,1,5
male,1,10,1210,111,2,1,1,111,135,0,1
male,1,4,1132,120,3,1,1,114,138,0,2
male,1,4,1110,111,1,1,1,114,132,0,1
male,1,4,1110,111,1,1,1,125,131,0,2
male,1,7,1122,111,2,1,1,114,131,0,5
male,1,5,1121,111,1,1,1,112,139,0,2
male,1,9,1131,112,2,1,1,112,138,0,3
male,3,9,1122,120,3,1,1,125,138,0,1
male,1,5,1122,111,1,1,1,114,135,1,2
male,3,8,1121,111,1,1,1,112,135,1,5
male,1,13,1122,111,2,1,1,114,133,1,5
male,1,8,1122,112,1,1,1,126,138,0,2
male,3,15,1131,112,3,3,2,126,135,1,0
male,1,9,1122,120,4,1,1,113,131,0,3
male,2,14,1121,120,1,1,1,112,134,0,1
male,1,9,1121,111,1,1,1,112,139,0,2
male,1,9,1121,120,2,1,1,112,131,0,3
male,1,9,1121,111,2,1,1,113,122,0,3
male,1,8,1122,111,2,1,1,114,138,0,2
male,1,11,1122,111,2,1,1,112,138,0,1
male,1,11,1122,111,1,1,1,113,133,0,5
male,1,10,1210,120,2,1,1,111,111,0,2
male,1,8,1122,112,2,1,1,125,131,0,3
male,1,12,1122,120,2,1,1,114,138,0,2
male,1,6,1132,111,1,1,1,125,132,1,5
male,1,6,1122,111,1,1,1,114,135,1,3
male,3,7,1122,111,2,1,1,113,135,1,5
male,1,7,1122,111,2,1,1,114,135,1,3
male,1,8,1131,111,1,1,1,112,134,0,3
male,2,12,1122,111,2,1,1,114,135,1,5
male,1,8,1122,111,1,1,1,114,131,0,3
male,1,7,1131,111,1,1,1,112,131,0,3
male,1,12,1121,111,1,1,1,112,138,0,3
male,1,6,1122,111,1,1,1,114,124,1,4
male,1,4,1110,112,1,1,1,112,135,0,1
male,1,8,1210,111,1,1,1,111,137,0,3
male,1,10,1122,111,3,1,1,114,137,1,5
male,1,10,1210,112,3,1,1,111,136,0,3
male,1,10,1122,111,2,1,1,125,135,0,3
male,1,10,1122,111,1,1,1,113,138,0,3
male,2,11,1122,111,2,1,2,114,134,0,3
male,1,11,1121,111,2,1,1,112,137,0,1
male,1,10,1122,111,4,1,1,114,135,0,5
male,1,6,1210,120,1,1,1,111,135,1,3
male,1,6,1121,111,1,1,1,112,137,1,3
male,1,9,1122,111,2,1,1,126,138,1,5
male,2,8,1122,111,2,1,1,125,135,1,3
male,1,11,1122,111,2,1,1,113,137,0,3
male,1,9,1121,111,2,1,1,112,132,0,3
male,1,5,1110,111,1,1,1,125,134,0,3
male,1,9,1122,111,2,1,1,114,122,1,4
male,1,12,1122,111,2,1,1,114,136,1,5
male,1,5,1210,112,1,1,1,111,137,0,3
male,1,10,1122,111,4,1,1,113,133,0,2
male,1,8,1121,111,4,1,1,112,135,0,3
male,1,6,1122,111,2,1,1,113,131,0,2
male,1,8,1122,111,2,1,1,114,122,1,5
male,1,5,1110,111,1,1,1,112,138,0,1
male,1,10,1122,111,2,1,1,113,131,1,3
male,1,10,1122,111,2,1,1,125,135,0,5
male,3,13,1121,111,2,1,1,112,134,0,3
male,1,11,1110,120,2,1,1,112,131,0,2
male,1,11,1121,111,2,1,1,112,133,0,2
male,1,11,1210,111,2,1,1,111,139,0,3
male,1,7,1122,111,2,1,1,113,135,1,5
male,1,8,1131,112,1,1,1,112,122,1,3
male,1,11,1121,111,2,1,1,112,134,0,3
male,1,10,1122,111,2,1,1,113,135,0,3
male,1,7,1122,111,2,1,1,114,135,1,5
male,1,4,1122,111,1,1,1,114,133,0,1
male,1,8,1122,111,2,1,1,114,138,1,5
male,1,8,1122,111,2,1,1,126,132,0,3
male,1,12,1210,111,2,1,1,111,138,0,3
male,1,6,1131,111,1,1,1,112,131,1,5
male,3,12,1122,111,1,1,1,113,122,0,2
male,1,8,1110,112,3,1,1,112,135,1,2
male,1,5,1210,111,1,1,1,111,133,0,3
male,3,9,1132,111,2,1,1,113,122,0,3
male,1,7,1132,111,1,3,2,114,137,0,4
male,1,7,1131,120,1,1,2,112,122,1,5
male,1,5,1110,120,1,1,1,114,135,0,2
male,1,11,1110,111,2,1,1,114,131,0,3
male,1,11,1210,111,2,1,1,111,138,0,2
male,1,4,1110,111,1,1,1,113,122,0,2
male,1,11,1110,120,2,1,1,112,133,0,2
male,1,5,1121,111,1,1,1,112,138,1,3
male,1,9,1122,111,2,1,1,113,134,1,5
male,1,9,1121,111,2,1,1,112,131,0,3
male,1,12,1121,111,2,1,1,112,136,0,2
male,1,8,1122,111,1,1,1,114,122,0,4
male,1,9,1122,111,2,1,1,114,138,1,3
male,1,8,1121,111,1,1,1,112,136,1,3
male,1,11,1110,111,2,1,1,114,137,0,3
male,1,5,1110,111,2,1,1,113,135,0,3
male,1,11,1121,111,2,1,1,112,134,1,5
male,1,11,1131,111,2,1,1,125,135,0,0
male,1,9,1210,111,2,1,1,111,138,1,3
male,1,13,1122,111,2,1,1,113,134,1,3
male,1,11,1122,111,2,1,1,125,124,1,5
male,1,11,1121,111,2,1,1,112,138,0,1
male,1,8,1121,111,2,1,1,112,131,0,2
male,1,7,1131,120,1,1,1,112,135,1,3
male,1,7,1122,111,2,1,1,113,122,0,3
male,1,8,1210,120,2,1,1,111,135,1,3
male,1,12,1210,111,2,1,1,111,137,0,1
male,1,7,1110,111,2,3,1,114,135,1,2
