race,fam_inc,admit,ugpa_bin,male,lsat_bin
Non-White,3.0,0,ugpa_2.5_2.75,1.0,lsat_31_35
White,5.0,0,ugpa_2.25_2.5,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_27_31
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
Non-White,3.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
Non-White,3.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
White,2.0,0,ugpa_2.25_2.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.75_4.0,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_2.25_2.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
Non-White,4.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,5.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
Non-White,2.0,0,ugpa_3.25_3.5,1.0,lsat_27_31
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
Non-White,3.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_39_43
White,2.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,1.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,2.0,0,ugpa_3.75_4.0,1.0,lsat_27_31
White,2.0,0,ugpa_3.5_3.75,0.0,lsat_23_27
Non-White,3.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,4.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
Non-White,3.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
Non-White,3.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
White,2.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,2.0,0,ugpa_2.5_2.75,1.0,lsat_31_35
White,3.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,3.0,0,ugpa_3.5_3.75,0.0,lsat_39_43
White,2.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
Non-White,2.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
Non-White,5.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
Non-White,1.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_23_27
White,4.0,0,ugpa_3.5_3.75,0.0,lsat_35_39
Non-White,4.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,5.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,2.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
Non-White,2.0,0,ugpa_2.5_2.75,0.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_35_39
White,5.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
Non-White,5.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,5.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
Non-White,4.0,0,ugpa_1.75_2.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.5_3.75,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,3.0,0,ugpa_2.25_2.5,1.0,lsat_35_39
Non-White,5.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
Non-White,4.0,0,ugpa_2.25_2.5,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,2.0,0,ugpa_3.5_3.75,0.0,lsat_35_39
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_27_31
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,3.0,0,ugpa_2.5_2.75,1.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,0.0,lsat_27_31
White,3.0,0,ugpa_2.25_2.5,1.0,lsat_27_31
White,2.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,3.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_27_31
Non-White,1.0,0,ugpa_3.25_3.5,0.0,lsat_27_31
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_27_31
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_27_31
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_39_43
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
Non-White,3.0,0,ugpa_3.5_3.75,0.0,lsat_27_31
White,5.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
Non-White,4.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,4.0,0,ugpa_3.75_4.0,1.0,lsat_35_39
White,2.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,0.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,2.0,0,ugpa_3.5_3.75,0.0,lsat_23_27
White,4.0,0,ugpa_2.25_2.5,0.0,lsat_31_35
Non-White,2.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
Non-White,4.0,0,ugpa_2.75_3.0,0.0,lsat_23_27
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,5.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
Non-White,4.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
White,5.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,2.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
White,2.0,0,ugpa_2.25_2.5,0.0,lsat_31_35
White,3.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,3.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_27_31
White,2.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
White,2.0,0,ugpa_2.25_2.5,1.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
Non-White,4.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_27_31
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,3.0,0,ugpa_3.5_3.75,0.0,lsat_27_31
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,3.0,0,ugpa_2.75_3.0,1.0,lsat_27_31
White,2.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,1.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_43_47
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_23_27
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_27_31
Non-White,2.0,0,ugpa_2.5_2.75,0.0,lsat_35_39
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
Non-White,4.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
Non-White,3.0,0,ugpa_2.5_2.75,1.0,lsat_35_39
White,1.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,5.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,0.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,0.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,5.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,4.0,0,ugpa_2.0_2.25,0.0,lsat_39_43
White,4.0,0,ugpa_2.0_2.25,1.0,lsat_27_31
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_27_31
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
Non-White,1.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
Non-White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,3.0,0,ugpa_2.5_2.75,0.0,lsat_39_43
Non-White,3.0,0,ugpa_2.5_2.75,1.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,2.0,0,ugpa_3.75_4.0,1.0,lsat_35_39
Non-White,4.0,0,ugpa_2.25_2.5,1.0,lsat_39_43
Non-White,2.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
Non-White,4.0,0,ugpa_3.5_3.75,0.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_27_31
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,2.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,2.0,0,ugpa_3.75_4.0,1.0,lsat_31_35
White,5.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,2.0,0,ugpa_3.5_3.75,0.0,lsat_27_31
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
White,2.0,0,ugpa_3.25_3.5,0.0,lsat_27_31
White,4.0,0,ugpa_2.0_2.25,1.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,5.0,0,ugpa_3.5_3.75,0.0,lsat_39_43
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,3.0,0,ugpa_3.5_3.75,0.0,lsat_31_35
White,5.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
Non-White,3.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,2.0,0,ugpa_3.5_3.75,0.0,lsat_27_31
White,2.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,2.0,0,ugpa_3.5_3.75,0.0,lsat_27_31
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
White,2.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
Non-White,3.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,5.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_23_27
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
Non-White,4.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,3.0,0,ugpa_2.0_2.25,1.0,lsat_27_31
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_27_31
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
White,3.0,0,ugpa_2.0_2.25,0.0,lsat_35_39
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_43_47
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_27_31
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,0.0,lsat_27_31
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,0.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,2.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_27_31
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_27_31
Non-White,4.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
Non-White,3.0,0,ugpa_3.25_3.5,0.0,lsat_27_31
White,5.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,5.0,0,ugpa_3.5_3.75,0.0,lsat_39_43
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,3.0,0,ugpa_1.75_2.0,0.0,lsat_39_43
White,2.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
Non-White,3.0,0,ugpa_3.5_3.75,0.0,lsat_31_35
White,5.0,0,ugpa_3.5_3.75,1.0,lsat_31_35
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
Non-White,4.0,0,ugpa_3.0_3.25,1.0,lsat_23_27
Non-White,5.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
White,5.0,0,ugpa_2.75_3.0,1.0,lsat_39_43
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_27_31
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,2.0,0,ugpa_3.75_4.0,0.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
Non-White,3.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,2.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,4.0,0,ugpa_2.25_2.5,0.0,lsat_27_31
Non-White,3.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
Non-White,3.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
Non-White,3.0,0,ugpa_2.0_2.25,0.0,lsat_31_35
White,2.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,5.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
White,3.0,0,ugpa_3.5_3.75,0.0,lsat_31_35
Non-White,4.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_39_43
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_31_35
White,4.0,0,ugpa_2.25_2.5,0.0,lsat_39_43
White,3.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
Non-White,4.0,0,ugpa_3.75_4.0,0.0,lsat_31_35
White,3.0,0,ugpa_2.75_3.0,0.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
White,3.0,0,ugpa_3.75_4.0,1.0,lsat_27_31
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
White,1.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,3.0,0,ugpa_2.5_2.75,1.0,lsat_35_39
White,3.0,0,ugpa_2.25_2.5,0.0,lsat_39_43
Non-White,3.0,0,ugpa_2.25_2.5,1.0,lsat_35_39
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_27_31
Non-White,2.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_27_31
Non-White,2.0,0,ugpa_3.25_3.5,0.0,lsat_23_27
White,2.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
White,2.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
Non-White,3.0,0,ugpa_2.25_2.5,0.0,lsat_31_35
Non-White,4.0,0,ugpa_2.0_2.25,1.0,lsat_39_43
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
Non-White,1.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
Non-White,5.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,3.0,0,ugpa_1.75_2.0,0.0,lsat_11_15
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,5.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
White,5.0,0,ugpa_2.5_2.75,0.0,lsat_31_35
Non-White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_23_27
Non-White,4.0,0,ugpa_3.25_3.5,1.0,lsat_27_31
Non-White,3.0,0,ugpa_2.25_2.5,1.0,lsat_23_27
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_39_43
Non-White,3.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
Non-White,2.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,3.0,0,ugpa_2.5_2.75,0.0,lsat_23_27
White,4.0,0,ugpa_3.0_3.25,0.0,lsat_27_31
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_39_43
White,5.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,0.0,lsat_31_35
Non-White,1.0,0,ugpa_3.5_3.75,1.0,lsat_27_31
Non-White,5.0,0,ugpa_2.0_2.25,0.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_27_31
Non-White,1.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,2.0,0,ugpa_2.75_3.0,0.0,lsat_35_39
White,2.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
White,3.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
White,5.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
White,2.0,0,ugpa_3.25_3.5,0.0,lsat_31_35
White,4.0,0,ugpa_2.5_2.75,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_35_39
Non-White,3.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_27_31
Non-White,3.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,3.0,0,ugpa_3.5_3.75,1.0,lsat_39_43
Non-White,2.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_3.25_3.5,1.0,lsat_31_35
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_27_31
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_39_43
White,5.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
Non-White,3.0,0,ugpa_2.75_3.0,0.0,lsat_27_31
White,5.0,0,ugpa_3.5_3.75,0.0,lsat_39_43
White,4.0,0,ugpa_2.25_2.5,1.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_27_31
White,4.0,0,ugpa_2.0_2.25,0.0,lsat_31_35
White,4.0,0,ugpa_3.75_4.0,0.0,lsat_31_35
Non-White,3.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,4.0,0,ugpa_2.75_3.0,1.0,lsat_23_27
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
Non-White,2.0,0,ugpa_2.75_3.0,1.0,lsat_31_35
White,4.0,0,ugpa_3.25_3.5,0.0,lsat_35_39
White,4.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,0.0,lsat_35_39
Non-White,2.0,0,ugpa_3.75_4.0,1.0,lsat_35_39
White,1.0,0,ugpa_3.25_3.5,0.0,lsat_39_43
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_31_35
Non-White,3.0,0,ugpa_2.5_2.75,0.0,lsat_39_43
White,2.0,0,ugpa_2.75_3.0,1.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_35_39
White,4.0,0,ugpa_3.5_3.75,1.0,lsat_35_39
White,3.0,0,ugpa_3.75_4.0,0.0,lsat_35_39
White,3.0,0,ugpa_3.0_3.25,1.0,lsat_39_43
White,5.0,0,ugpa_3.75_4.0,1.0,lsat_19_23
White,4.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
Non-White,4.0,0,ugpa_2.75_3.0,0.0,lsat_31_35
