male,admit,lsat_bin,fam_inc,race,ugpa_bin
0.0,0,lsat_35_39,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,3.0,White,ugpa_3.75_4.0
1.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,4.0,White,ugpa_2.25_2.5
1.0,0,lsat_35_39,3.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,4.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_31_35,3.0,White,ugpa_2.75_3.0
1.0,1,lsat_31_35,3.0,Non-White,ugpa_3.5_3.75
1.0,0,lsat_27_31,4.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,1.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
0.0,1,lsat_43_47,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,1,lsat_35_39,5.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_39_43,2.0,Non-White,ugpa_2.5_2.75
1.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,1,lsat_43_47,3.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,Non-White,ugpa_2.75_3.0
1.0,0,lsat_35_39,2.0,White,ugpa_3.5_3.75
1.0,1,lsat_27_31,3.0,White,ugpa_2.25_2.5
1.0,0,lsat_35_39,3.0,White,ugpa_2.5_2.75
0.0,0,lsat_31_35,3.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,3.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_31_35,2.0,Non-White,ugpa_2.75_3.0
1.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,3.0,White,ugpa_2.75_3.0
0.0,1,lsat_31_35,3.0,Non-White,ugpa_1.75_2.0
0.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,4.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,3.0,White,ugpa_3.0_3.25
0.0,0,lsat_39_43,3.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,3.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,3.0,White,ugpa_2.25_2.5
1.0,0,lsat_31_35,2.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_39_43,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_23_27,2.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,4.0,White,ugpa_2.5_2.75
0.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_27_31,3.0,Non-White,ugpa_2.75_3.0
1.0,0,lsat_31_35,4.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_35_39,4.0,Non-White,ugpa_2.5_2.75
1.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,4.0,Non-White,ugpa_3.75_4.0
1.0,0,lsat_39_43,3.0,White,ugpa_3.5_3.75
1.0,1,lsat_43_47,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_23_27,4.0,Non-White,ugpa_2.75_3.0
1.0,0,lsat_39_43,1.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_23_27,4.0,White,ugpa_2.75_3.0
1.0,1,lsat_43_47,5.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_43_47,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,4.0,White,ugpa_3.0_3.25
0.0,1,lsat_35_39,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,3.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,5.0,White,ugpa_3.5_3.75
1.0,1,lsat_43_47,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
0.0,1,lsat_43_47,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_39_43,3.0,Non-White,ugpa_3.75_4.0
1.0,0,lsat_35_39,3.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,5.0,Non-White,ugpa_2.0_2.25
1.0,0,lsat_39_43,4.0,Non-White,ugpa_3.5_3.75
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,White,ugpa_3.5_3.75
1.0,1,lsat_43_47,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,5.0,White,ugpa_3.75_4.0
1.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_23_27,1.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,1.0,White,ugpa_3.5_3.75
1.0,1,lsat_43_47,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_27_31,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,5.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_35_39,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_39_43,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_19_23,3.0,White,ugpa_1.5_1.75
1.0,0,lsat_35_39,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_2.25_2.5
0.0,0,lsat_31_35,5.0,White,ugpa_3.25_3.5
0.0,0,lsat_39_43,3.0,White,ugpa_3.5_3.75
0.0,1,lsat_43_47,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_23_27,4.0,Non-White,ugpa_2.25_2.5
1.0,1,lsat_43_47,4.0,Non-White,ugpa_3.5_3.75
1.0,0,lsat_19_23,3.0,White,ugpa_2.0_2.25
1.0,0,lsat_23_27,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,Non-White,ugpa_3.25_3.5
1.0,1,lsat_43_47,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,5.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_23_27,2.0,Non-White,ugpa_1.5_1.75
1.0,0,lsat_39_43,3.0,White,ugpa_3.75_4.0
1.0,0,lsat_35_39,4.0,White,ugpa_2.5_2.75
0.0,0,lsat_39_43,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_39_43,5.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_35_39,5.0,Non-White,ugpa_3.5_3.75
1.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_23_27,2.0,White,ugpa_3.0_3.25
1.0,1,lsat_39_43,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_31_35,5.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,3.0,White,ugpa_2.25_2.5
1.0,0,lsat_35_39,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_39_43,3.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,1.0,White,ugpa_2.25_2.5
0.0,0,lsat_27_31,4.0,White,ugpa_2.25_2.5
1.0,1,lsat_43_47,5.0,White,ugpa_3.75_4.0
0.0,0,lsat_35_39,2.0,White,ugpa_2.75_3.0
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,Non-White,ugpa_2.25_2.5
1.0,0,lsat_39_43,5.0,White,ugpa_3.5_3.75
1.0,0,lsat_39_43,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,5.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_31_35,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
0.0,1,lsat_39_43,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_19_23,2.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,4.0,White,ugpa_2.25_2.5
1.0,0,lsat_31_35,4.0,White,ugpa_2.5_2.75
0.0,0,lsat_27_31,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_31_35,4.0,Non-White,ugpa_2.5_2.75
0.0,0,lsat_39_43,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,3.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,4.0,White,ugpa_2.25_2.5
0.0,0,lsat_35_39,3.0,White,ugpa_3.0_3.25
0.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,2.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,3.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,5.0,Non-White,ugpa_3.25_3.5
0.0,1,lsat_39_43,4.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_27_31,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_31_35,4.0,White,ugpa_2.25_2.5
1.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_31_35,4.0,Non-White,ugpa_3.75_4.0
1.0,0,lsat_27_31,3.0,White,ugpa_2.5_2.75
0.0,0,lsat_39_43,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,4.0,Non-White,ugpa_2.5_2.75
1.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,1.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_35_39,1.0,White,ugpa_3.25_3.5
0.0,0,lsat_31_35,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
0.0,1,lsat_39_43,4.0,Non-White,ugpa_3.75_4.0
0.0,0,lsat_39_43,4.0,White,ugpa_2.25_2.5
0.0,0,lsat_27_31,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,2.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,White,ugpa_3.75_4.0
1.0,1,lsat_39_43,2.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,Non-White,ugpa_3.0_3.25
0.0,1,lsat_43_47,3.0,White,ugpa_3.75_4.0
1.0,0,lsat_35_39,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,3.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_43_47,2.0,White,ugpa_2.75_3.0
1.0,0,lsat_31_35,3.0,White,ugpa_2.25_2.5
1.0,1,lsat_43_47,4.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,5.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,4.0,Non-White,ugpa_3.5_3.75
0.0,0,lsat_27_31,1.0,White,ugpa_3.0_3.25
1.0,1,lsat_43_47,4.0,Non-White,ugpa_3.0_3.25
0.0,1,lsat_43_47,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,3.0,White,ugpa_3.5_3.75
1.0,1,lsat_43_47,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_27_31,4.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,1,lsat_43_47,4.0,Non-White,ugpa_3.5_3.75
0.0,0,lsat_31_35,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_27_31,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_39_43,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_31_35,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_31_35,1.0,White,ugpa_3.75_4.0
1.0,0,lsat_35_39,5.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_35_39,1.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,3.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,4.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_27_31,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_31_35,5.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,4.0,Non-White,ugpa_2.5_2.75
1.0,0,lsat_35_39,3.0,Non-White,ugpa_2.5_2.75
0.0,0,lsat_39_43,2.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_31_35,4.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_39_43,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_35_39,4.0,Non-White,ugpa_2.0_2.25
1.0,0,lsat_27_31,5.0,White,ugpa_2.25_2.5
0.0,0,lsat_35_39,1.0,White,ugpa_3.25_3.5
0.0,1,lsat_19_23,2.0,White,ugpa_2.25_2.5
0.0,0,lsat_39_43,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_31_35,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_31_35,4.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_31_35,3.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_39_43,2.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,White,ugpa_2.25_2.5
1.0,0,lsat_35_39,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,5.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,5.0,White,ugpa_3.25_3.5
0.0,0,lsat_39_43,5.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_31_35,3.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,3.0,Non-White,ugpa_3.0_3.25
0.0,0,lsat_31_35,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_31_35,5.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_23_27,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,5.0,White,ugpa_3.25_3.5
1.0,1,lsat_43_47,3.0,White,ugpa_3.75_4.0
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_31_35,4.0,White,ugpa_3.25_3.5
1.0,1,lsat_43_47,3.0,Non-White,ugpa_2.75_3.0
1.0,1,lsat_43_47,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_31_35,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,5.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,2.0,White,ugpa_3.25_3.5
1.0,1,lsat_43_47,5.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_39_43,3.0,White,ugpa_3.0_3.25
0.0,0,lsat_35_39,2.0,White,ugpa_3.5_3.75
1.0,1,lsat_23_27,5.0,White,ugpa_1.5_1.75
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_2.25_2.5
1.0,0,lsat_35_39,3.0,White,ugpa_3.5_3.75
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,3.0,White,ugpa_3.0_3.25
1.0,1,lsat_15_19,2.0,White,ugpa_3.5_3.75
0.0,0,lsat_31_35,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,3.0,White,ugpa_3.5_3.75
1.0,0,lsat_23_27,3.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_15_19,3.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_23_27,3.0,White,ugpa_3.75_4.0
0.0,0,lsat_31_35,5.0,White,ugpa_2.25_2.5
0.0,0,lsat_31_35,4.0,Non-White,ugpa_2.25_2.5
0.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_23_27,3.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,2.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_39_43,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,3.0,White,ugpa_3.0_3.25
1.0,1,lsat_43_47,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,2.0,White,ugpa_3.75_4.0
1.0,0,lsat_15_19,3.0,Non-White,ugpa_1.5_1.75
1.0,0,lsat_27_31,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_31_35,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_35_39,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
1.0,1,lsat_31_35,4.0,White,ugpa_2.25_2.5
1.0,0,lsat_23_27,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_39_43,4.0,Non-White,ugpa_3.5_3.75
1.0,0,lsat_31_35,3.0,White,ugpa_3.75_4.0
1.0,1,lsat_43_47,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_27_31,2.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.0_3.25
0.0,1,lsat_43_47,2.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,5.0,White,ugpa_2.75_3.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.5_3.75
1.0,0,lsat_31_35,5.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,3.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,3.0,Non-White,ugpa_2.75_3.0
1.0,0,lsat_39_43,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_27_31,4.0,White,ugpa_2.0_2.25
1.0,0,lsat_35_39,2.0,White,ugpa_3.0_3.25
1.0,0,lsat_27_31,2.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_39_43,2.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_23_27,5.0,White,ugpa_2.25_2.5
1.0,0,lsat_23_27,3.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_31_35,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,5.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_31_35,2.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_35_39,2.0,White,ugpa_3.25_3.5
0.0,0,lsat_31_35,3.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,3.0,White,ugpa_2.25_2.5
1.0,0,lsat_39_43,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_27_31,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,White,ugpa_2.5_2.75
0.0,0,lsat_35_39,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,3.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_31_35,2.0,White,ugpa_2.25_2.5
0.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
1.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
0.0,0,lsat_19_23,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,5.0,White,ugpa_2.5_2.75
1.0,0,lsat_27_31,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,2.0,Non-White,ugpa_3.5_3.75
1.0,0,lsat_39_43,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_27_31,4.0,White,ugpa_2.75_3.0
0.0,1,lsat_43_47,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_39_43,4.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_27_31,2.0,White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,White,ugpa_3.75_4.0
1.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,Non-White,ugpa_2.75_3.0
0.0,1,lsat_43_47,5.0,White,ugpa_3.75_4.0
1.0,0,lsat_27_31,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,2.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,3.0,White,ugpa_3.0_3.25
0.0,1,lsat_35_39,3.0,White,ugpa_1.5_1.75
1.0,0,lsat_27_31,5.0,Non-White,ugpa_2.75_3.0
0.0,0,lsat_27_31,4.0,White,ugpa_2.5_2.75
1.0,1,lsat_27_31,4.0,Non-White,ugpa_3.0_3.25
1.0,0,lsat_39_43,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,4.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_31_35,3.0,White,ugpa_2.75_3.0
0.0,1,lsat_43_47,3.0,White,ugpa_3.25_3.5
1.0,1,lsat_31_35,3.0,White,ugpa_2.0_2.25
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_39_43,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_35_39,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_39_43,2.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_39_43,3.0,White,ugpa_2.5_2.75
1.0,0,lsat_39_43,4.0,Non-White,ugpa_3.75_4.0
1.0,0,lsat_35_39,5.0,White,ugpa_3.5_3.75
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_27_31,3.0,White,ugpa_2.0_2.25
1.0,1,lsat_39_43,3.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_31_35,5.0,White,ugpa_3.75_4.0
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
1.0,0,lsat_35_39,5.0,Non-White,ugpa_3.25_3.5
0.0,0,lsat_31_35,4.0,White,ugpa_3.0_3.25
0.0,0,lsat_31_35,4.0,White,ugpa_2.75_3.0
1.0,1,lsat_43_47,3.0,White,ugpa_2.0_2.25
1.0,0,lsat_31_35,2.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_3.25_3.5
1.0,1,lsat_43_47,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,1,lsat_43_47,4.0,White,ugpa_3.0_3.25
1.0,0,lsat_35_39,4.0,White,ugpa_2.5_2.75
1.0,0,lsat_35_39,4.0,White,ugpa_3.5_3.75
0.0,0,lsat_39_43,4.0,Non-White,ugpa_3.25_3.5
1.0,0,lsat_39_43,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_35_39,3.0,White,ugpa_2.25_2.5
1.0,1,lsat_43_47,4.0,White,ugpa_3.75_4.0
0.0,0,lsat_27_31,5.0,White,ugpa_3.0_3.25
0.0,0,lsat_35_39,4.0,White,ugpa_3.25_3.5
0.0,0,lsat_31_35,2.0,White,ugpa_3.75_4.0
0.0,0,lsat_27_31,3.0,White,ugpa_2.75_3.0
1.0,0,lsat_31_35,3.0,White,ugpa_3.75_4.0
0.0,0,lsat_39_43,3.0,White,ugpa_2.75_3.0
0.0,0,lsat_39_43,3.0,White,ugpa_3.25_3.5
